children,days_employed,dob_years,education,education_id,family_status,family_status_id,gender,income_type,debt,total_income,purpose
0,-552.8601712,46,secondary education,1,married,0,M,employee,0,17707.821,transactions with my real estate
0,-2611.551298,48,secondary education,1,married,0,F,employee,0,10947.009,purchase of my own house
0,-747.7872448,34,secondary education,1,civil partnership,1,F,business,1,17876.602,university education
0,-4744.877848,38,Secondary Education,1,unmarried,4,F,employee,0,21961.758,going to university
1,-4244.203685,47,secondary education,1,civil partnership,1,M,business,1,15647.024,purchase of a car
0,-5384.640731,42,secondary education,1,married,0,F,business,0,23638.289,purchase of the house
1,-204.6359471,31,Secondary Education,1,unmarried,4,F,employee,0,20304.234,purchase of my own house
0,-1737.583959,34,some college,2,unmarried,4,F,business,0,14678.126,transactions with commercial real estate
1,,43,secondary education,1,married,0,M,employee,0,,to become educated
1,,34,bachelor's degree,0,married,0,M,employee,0,,buy residential real estate
0,-716.6853327,34,secondary education,1,unmarried,4,M,employee,1,39447.198,construction of own property
0,387941.3418,58,bachelor's degree,0,married,0,F,retiree,0,42450.545,real estate transactions
2,390283.8947,52,secondary education,1,civil partnership,1,F,retiree,0,22754.634,university education
1,-4978.490293,38,bachelor's degree,0,married,0,F,employee,0,20991.854,real estate transactions
0,-4867.450441,57,secondary education,1,married,0,F,employee,0,23613.587,buying property for renting out
0,384283.6645,63,secondary education,1,married,0,F,retiree,0,11517.774,building a property
0,-929.1016574,30,secondary education,1,civil partnership,1,F,employee,0,24666.564,to own a car
0,-4062.141342,32,secondary education,1,unmarried,4,M,business,1,26745.86,purchase of a car
1,-814.3326041,33,bachelor's degree,0,married,0,F,employee,0,16667.278,car
2,-1791.374445,30,bachelor's degree,0,unmarried,4,F,business,0,29883.233,buying my own car
0,-2310.860601,44,secondary education,1,civil partnership,1,F,employee,0,15623.228,to have a wedding
0,389328.6001,55,secondary education,1,widow / widower,2,F,retiree,0,16215.313,building a real estate
0,-3584.507692,58,bachelor's degree,0,divorced,3,F,business,0,28096.568,going to university
0,-768.5932397,37,primary education,3,unmarried,4,F,employee,0,11670.808,car purchase
0,-1822.652641,35,bachelor's degree,0,divorced,3,F,employee,0,40439.177,buy commercial real estate
0,,64,bachelor's degree,0,married,0,F,retiree,0,,second-hand car purchase
0,-1376.543176,56,secondary education,1,married,0,F,business,0,21580.56,buying my own car
0,391928.7506,66,secondary education,1,divorced,3,F,retiree,0,11382.837,to own a car
0,-939.533856,51,BACHELOR'S DEGREE,0,divorced,3,F,employee,0,80632.062,supplementary education
2,-1532.335471,33,secondary education,1,married,0,M,business,0,23128.461,building a property
0,-1197.344226,31,secondary education,1,unmarried,4,M,employee,0,14977.582,buying property for renting out
0,-7096.785456,52,secondary education,1,married,0,F,employee,0,12930.065,housing transactions
1,-1177.598475,30,secondary education,1,married,0,M,employee,0,11861.826,car
2,-1861.878633,28,secondary education,1,married,0,F,business,0,39250.059,to own a car
1,-776.4256689,39,BACHELOR'S DEGREE,0,civil partnership,1,F,employee,0,20440.811,having a wedding
0,-1451.204989,55,secondary education,1,married,0,M,employee,0,58553.505,housing renovation
0,332421.9605,58,secondary education,1,married,0,F,retiree,0,17838.749,housing
0,373418.4955,56,secondary education,1,widow / widower,2,F,retiree,0,17480.535,transactions with commercial real estate
2,-1110.080635,35,secondary education,1,married,0,F,business,0,50678.335,buy real estate
1,-915.0071094,24,some college,2,unmarried,4,M,business,0,22289.676,purchase of a car
1,-4182.3642,34,bachelor's degree,0,civil partnership,1,F,employee,0,34237.195,wedding ceremony
0,329519.2798,64,secondary education,1,married,0,F,retiree,0,21700.387,going to university
0,-1194.120218,56,secondary education,1,civil partnership,1,F,business,0,22304.509,building a property
0,-2676.265015,64,secondary education,1,unmarried,4,F,employee,0,65455.058,getting higher education
2,-3051.244321,36,some college,2,married,0,F,business,0,15850.429,purchase of the house for my family
0,-864.3106428,50,SECONDARY EDUCATION,1,married,0,M,employee,0,32739.842,real estate transactions
0,-3231.72269,42,secondary education,1,married,0,M,business,1,30852.002,real estate transactions
1,-790.5807802,38,secondary education,1,married,0,M,business,0,46035.325,to buy a car
0,335392.3023,59,bachelor's degree,0,widow / widower,2,F,retiree,0,22195.847,transactions with commercial real estate
0,-592.075624,23,bachelor's degree,0,civil partnership,1,F,employee,0,12646.154,getting higher education
2,-7598.760936,47,secondary education,1,married,0,M,employee,0,21121.062,buy commercial real estate
0,-1397.86389,50,secondary education,1,married,0,F,employee,0,16931.514,getting higher education
0,-6489.817914,48,secondary education,1,divorced,3,F,employee,0,45117.461,to buy a car
0,355015.6215,56,secondary education,1,married,0,F,retiree,0,24254.379,buy residential real estate
1,-251.4581403,33,secondary education,1,married,0,M,business,0,37972.111,purchase of the house for my family
2,-564.2377235,31,secondary education,1,married,0,F,employee,1,18009.2,property
0,,48,bachelor's degree,0,married,0,F,business,0,,to own a car
0,-1485.878046,50,secondary education,1,married,0,F,employee,0,33876.115,property
1,-1307.878388,22,some college,2,married,0,F,employee,0,14601.707,building a real estate
1,-830.3881607,50,secondary education,1,married,0,M,business,0,26476.811,purchase of the house
0,-3784.768091,53,secondary education,1,widow / widower,2,F,business,0,20699.521,purchase of a car
0,382690.7631,55,secondary education,1,married,0,M,retiree,0,43205.453,transactions with commercial real estate
0,-207.7452296,50,secondary education,1,married,0,M,business,0,23855.797,purchase of a car
0,-2213.174581,29,bachelor's degree,0,married,0,F,employee,0,77817.261,getting an education
1,-2504.693718,51,secondary education,1,married,0,F,employee,0,10820.312,to get a supplementary education
2,-2946.602893,32,bachelor's degree,0,married,0,M,business,0,23680.133,purchase of my own house
0,-2277.908784,30,secondary education,1,married,0,M,business,0,33385.438,getting an education
0,-351.9268153,43,secondary education,1,civil partnership,1,F,employee,0,12421.847,second-hand car purchase
0,-5097.592904,48,secondary education,1,married,0,F,employee,0,14129.115,getting an education
0,383302.0125,63,Secondary Education,1,civil partnership,1,F,retiree,0,11709.755,to have a wedding
0,340004.6015,61,secondary education,1,divorced,3,F,retiree,0,36953.923,housing renovation
0,-4347.668479,30,bachelor's degree,0,civil partnership,1,F,employee,0,24434.127,wedding ceremony
0,-5232.252862,51,bachelor's degree,0,civil partnership,1,F,employee,0,15887.618,having a wedding
2,-807.158119,38,secondary education,1,married,0,F,business,0,23229.463,to own a car
0,-4037.872368,63,secondary education,1,widow / widower,2,F,employee,0,40061.343,housing transactions
0,372210.2485,72,secondary education,1,married,0,F,retiree,0,26509.127,housing
2,-4317.967946,39,secondary education,1,civil partnership,1,F,business,0,29944.054,having a wedding
1,-8953.576458,51,secondary education,1,divorced,3,F,employee,0,25342.612,real estate transactions
0,-2925.568388,45,bachelor's degree,0,unmarried,4,M,business,0,41009.979,transactions with my real estate
0,-2540.825433,37,bachelor's degree,0,married,0,F,business,0,44082.765,transactions with commercial real estate
0,-1737.742024,42,secondary education,1,civil partnership,1,F,employee,0,18078.361,to have a wedding
0,-702.7450993,36,secondary education,1,married,0,M,employee,0,11819.008,buying a second-hand car
0,-2142.363899,38,secondary education,1,civil partnership,1,F,business,0,24760.312,building a real estate
0,-7050.609844,52,bachelor's degree,0,unmarried,4,F,employee,0,80849.713,buying property for renting out
2,-2229.516188,40,bachelor's degree,0,married,0,F,civil servant,0,25951.876,buy real estate
1,-602.9111775,54,secondary education,1,civil partnership,1,F,employee,0,13947.336,getting higher education
0,-7570.399675,60,bachelor's degree,0,civil partnership,1,F,civil servant,0,15839.348,wedding ceremony
0,-1803.136309,46,secondary education,1,married,0,F,business,0,18123.338,supplementary education
0,339717.0007,59,bachelor's degree,0,widow / widower,2,F,retiree,0,20913.988,purchase of the house
0,-696.4068253,26,secondary education,1,unmarried,4,F,business,0,20239.047,to buy a car
0,,43,bachelor's degree,0,married,0,M,employee,0,,purchase of the house for my family
0,-3867.102308,53,secondary education,1,married,0,F,employee,0,33788.746,cars
0,-3920.16949,53,secondary education,1,married,0,M,employee,0,28144.41,housing transactions
0,-1691.438705,21,secondary education,1,unmarried,4,M,employee,0,29459.253,housing renovation
0,-2573.60988,33,BACHELOR'S DEGREE,0,married,0,M,employee,0,22850.509,construction of own property
1,-1801.803102,45,secondary education,1,married,0,F,employee,1,11742.067,getting higher education
0,-1351.459006,38,bachelor's degree,0,married,0,F,employee,0,25201.745,transactions with commercial real estate
0,-2289.617224,31,BACHELOR'S DEGREE,0,married,0,M,employee,0,48096.54,housing
0,-339.794236,51,secondary education,1,widow / widower,2,F,civil servant,0,14756.461,purchase of the house for my family
0,-1100.650365,46,secondary education,1,married,0,M,employee,0,28807.428,getting higher education
0,-5839.033628,61,secondary education,1,divorced,3,F,employee,0,26001.787,profile education
0,-7748.198133,58,secondary education,1,widow / widower,2,F,employee,0,13799.973,property
0,-1208.769202,28,bachelor's degree,0,married,0,M,employee,1,23773.054,going to university
0,,49,secondary education,1,married,0,M,employee,0,,purchase of the house
0,-417.2116179,64,secondary education,1,widow / widower,2,F,employee,0,21327.871,real estate transactions
1,-4691.882292,39,bachelor's degree,0,married,0,M,employee,0,89419.363,buy commercial real estate
2,-4937.721609,37,secondary education,1,married,0,M,employee,0,15069.554,property
1,-492.1197784,41,bachelor's degree,0,married,0,M,civil servant,0,22606.334,supplementary education
1,-1077.235702,30,secondary education,1,married,0,F,employee,0,29674.315,to get a supplementary education
0,351843.3902,51,secondary education,1,married,0,F,retiree,0,13142.373,to get a supplementary education
2,-522.1280405,44,secondary education,1,civil partnership,1,F,business,0,45770.36,having a wedding
2,-2427.846059,38,secondary education,1,married,0,F,business,0,27753.465,real estate transactions
0,-6511.621133,60,Secondary Education,1,widow / widower,2,F,employee,0,27999.319,buy commercial real estate
1,-973.484406,30,secondary education,1,married,0,F,employee,0,23369.434,to own a car
0,-371.8373302,23,BACHELOR'S DEGREE,0,unmarried,4,F,employee,0,12047.766,buy real estate
0,-1640.534779,29,bachelor's degree,0,civil partnership,1,F,employee,0,45449.438,having a wedding
1,-2595.777832,35,secondary education,1,married,0,F,business,0,30234.441,property
1,-1150.956987,48,secondary education,1,married,0,F,civil servant,0,18074.38,housing
0,-690.1783393,25,bachelor's degree,0,unmarried,4,F,employee,0,24894.34,buying property for renting out
1,-152.2810004,58,secondary education,1,widow / widower,2,F,employee,0,8393.761,property
0,-1506.441707,33,secondary education,1,unmarried,4,F,business,0,14709.761,purchase of my own house
0,-6337.915728,55,secondary education,1,married,0,M,employee,0,64194.743,university education
0,-5716.874053,53,some college,2,married,0,M,employee,0,49307.717,transactions with my real estate
0,-3378.239789,61,SECONDARY EDUCATION,1,widow / widower,2,F,business,1,29839.349,car purchase
1,-3003.168032,38,bachelor's degree,0,unmarried,4,F,employee,0,13860.678,cars
0,,31,some college,2,divorced,3,F,employee,1,,second-hand car purchase
0,-3614.865967,43,secondary education,1,civil partnership,1,F,civil servant,0,46633.811,to own a car
0,-1176.204083,29,secondary education,1,married,0,F,employee,0,33641.318,building a property
1,345759.569,42,secondary education,1,married,0,M,retiree,0,15825.908,real estate transactions
0,-3099.749668,35,secondary education,1,married,0,F,civil servant,0,13687.305,cars
2,-1698.329184,37,secondary education,1,married,0,F,business,0,43183.86,real estate transactions
1,,45,secondary education,1,married,0,M,employee,0,,cars
1,-1297.219348,30,bachelor's degree,0,married,0,F,employee,0,17471.967,transactions with my real estate
0,-1136.432073,51,secondary education,1,married,0,F,employee,0,30719.797,supplementary education
0,,36,SOME COLLEGE,2,unmarried,4,M,employee,0,,second-hand car purchase
0,,52,secondary education,1,married,0,F,business,0,,purchase of my own house
0,-329.7382534,29,bachelor's degree,0,civil partnership,1,M,business,0,29190.928,housing transactions
1,-1009.087017,34,bachelor's degree,0,married,0,F,employee,0,12104.399,car purchase
0,-385.8846531,31,secondary education,1,civil partnership,1,M,employee,1,18080.708,purchase of a car
1,-1504.998894,37,SECONDARY EDUCATION,1,married,0,F,employee,0,7642.623,education
0,-907.2958953,36,secondary education,1,unmarried,4,F,employee,0,10567.026,building a property
1,-3797.669492,61,secondary education,1,divorced,3,F,employee,0,19391.195,building a real estate
1,-1016.142203,27,secondary education,1,married,0,M,employee,0,17247.708,supplementary education
